Price.Index.Opening.Value,Price.Index.Max.Value,Price.Index.Min.Value,Price.Index.End.Value,Traded.Volume,Traded.Amount
86607.43,86693.5,85806.74,86250.97,4435960318.26,726860000
86008.52,86931.34,85271.54,85550.21,5893432268.32,987960000
85936.57,86450.04,85117.74,85670.8,3969296502.79,664810000
85847.37,85929.31,85150.63,85828.66,3759079413.8,596430000
85573.44,85851.23,84984.19,85109.37,3561351529.24,584490000
85347.24,85938.32,85042.85,85756.42,3792447098.5,702270000
85877.39,86121.04,85291.5,85374.19,3398142967.37,544840000
85467.41,85676.38,84763.17,85477.83,4057438663.39,663260000
85525.08,85664.35,84837.94,85327.8,3183430616.24,525510000
85241.69,85268.59,83811.66,83829.85,2592370873.08,462870000
84132.89,84290.46,80885.22,81069.75,4987259848.6,866870000
81000.6,81040.11,79070.14,79382.62,5584773169.97,936920000
77712.51,79907.82,77519.53,78698.84,5988828070.67,1050000000
78724.89,78800.96,77209.05,78368.06,5693090030.55,958970000
79031.71,79736.95,78878.87,79062.1,3581196196.7,610080000
79108.78,79465.96,78403.18,78802.38,3824238563.32,673320000
78906.87,79166.8,78023.3,79027.81,3887274913.75,707760000
79078.68,79570.21,78246.44,78304.21,3874256193.62,664620000
77936.24,78597.42,77586.12,77808.43,3482912085.24,602910000
77959.97,78201.25,76701.16,76999.7,2794275132.15,480370000
77445.93,77765.26,76449.51,77277.19,3682487127.7,637610000
77026.29,77574.72,76479.04,77243.88,4041594897.12,691390000
77209.47,77491.62,76302.44,76357.74,3810873499.96,640740000
76533.5,76969.29,76207.57,76765.85,2700733892.77,485790000
76526.41,79505.25,76459.51,79434.6,5532322168.02,967140000
79472.58,79941.01,78593.41,78609.06,3953885822.03,691220000
78313.97,78604.49,77613.53,78035.63,3645605021.54,681820000
78140.69,78509.43,77801.7,78028.9,2628729431.55,497490000
77948.05,78868.64,77948.05,78535.24,2428667413.97,482430000
78951.86,79105.57,77803.41,77803.41,3662881347.65,612650000
77911.71,78042.85,77022.07,77034.93,3110922685.13,586550000
77271.26,77445.4,76233.8,76272.1,2589209831.52,450950000
76549.37,78483.87,76486.18,78139.49,3444604760.19,569670000
78520.97,78957.48,78334.72,78592.83,2656926696.41,478160000
78968.39,79419.71,78023.54,78157.62,3791470553.44,644560000
78364.42,79063.15,77721.56,78832.65,3553203981.07,633890000
78845.09,78953.67,77656.1,77711.73,3200642985.23,569250000
77703.08,77838.94,76723.22,76887.29,2776360010.53,488950000
76468.27,76555.98,75385.75,76534.23,2963898013.29,551410000
76408.47,76615.61,75356.92,75759.53,3409151354.02,634850000
76304.23,76591.63,76061.72,76237.35,2632615299.28,537490000
75870.37,76088.9,74671.68,74671.68,2200819038.48,442920000
75347.49,75791.5,74913.95,75430.53,2740873111.66,561020000
76446.18,77528.75,76400.52,77523.09,2643952946.01,498000000
77559.36,78060.6,77317.76,77531.37,3169579768.88,582250000
77687.03,77999.54,77139.23,77267.46,2422055852.59,445510000
77550.19,78350.76,77211.05,77989.87,3280610400.91,598360000
74073.82,75528.64,74016.71,75366,3630921373.46,672210000
75458.45,75907.87,74881.89,75161.24,3824305283.34,741290000
75855.2,77093.44,75855.2,76929.34,3308274501.05,611510000
76744.17,77386.33,76355.14,76711.97,3859268087.89,735600000
76916.56,77369.32,76498.71,76817.19,3247851663.25,576700000
77177.59,77952.11,77177.59,77952.11,2476533838.65,427270000
78120.41,78387.7,78000.11,78387.7,840808634.21,166930000
78185.44,78347.12,77649.86,78019.48,2774577300.87,468430000
78626.07,79290.59,78626.07,79234.95,3002869831.6,543500000
79366.26,81141.57,79250.09,81141.57,4862922584.44,853250000
81216.61,81639.14,80917.2,81321.74,4271937679.46,721960000
81770.18,82699.03,81591.07,82589.76,3996964964.34,644560000
82385.58,82825.36,82234.14,82825.36,3196471205.05,532450000
80755.89,81110.29,75427.59,76957.61,7061359326.82,1290000000
76220.41,78338.21,75849.84,76177.82,6159108882.29,1130000000
76500.98,76784.46,74597.25,74902.84,4809507858.31,848650000
74196.73,74196.73,71537.52,71594.98,5126354024.14,958130000
72728.07,72801.93,70426.16,71738.43,4348327890.74,844690000
72422.65,74362.34,72395.4,74174.01,3598800981.25,687740000
74774.78,74831.62,73208.68,73689.43,3318641765.86,681600000
73971.47,75075.7,73758.07,75075.7,3167267091.88,730240000
75482.37,75924.32,74884.09,75244.06,3172269697.95,680850000
75306.5,75615.35,74473.95,75405.53,2987890979.64,590360000
76227.87,76843.26,76223.26,76711.68,2947301581.93,618760000
76699.83,76838.47,75788.28,75803.92,3260044234.19,709150000
75690.45,75818.58,74142.01,74552.15,2920489223.73,623560000
74764.78,76125.64,74255.08,76125.64,3677928936.46,704370000
76341.9,76745.46,75112.12,76065.69,3321698278.26,638700000
77413.6,77934.09,76980.66,77779.1,3591144038,689630000
77908.15,78824.91,77711.04,78524.89,5411855028.99,1020000000
78674.95,78733,77532.03,77955.65,3895565802.73,725670000
78079.73,79066.73,77763.34,79033.57,3378086509.62,631230000
79301.35,79366.59,78030.8,78228.56,3365413350.07,626960000
78719.3,79041.41,78244.85,78472.57,2620197009.67,477340000
78788.11,78911.79,77637.78,77707.13,3173199499.3,623510000
77799.14,78599.34,77602.24,78147.82,2924507553.82,521780000
78706.54,78880.84,77661.69,77970.93,2572277350.45,511870000
78003.94,78214.47,77274.08,78145.59,2323808710.76,428470000
77715.59,78102.37,77436.77,77953.27,2345116172.38,452220000
78222.21,78292.83,77333.61,77333.61,3135657144.74,593950000
76290.9,76290.9,75113.56,76116.31,3483450989.49,714000000
76464.35,77009.15,76442.74,76789.89,3184356536.28,718290000
76731.3,77284.56,76220.05,77119.65,2663892265.58,604820000
76746.86,76949.6,76075.56,76118.84,1986585479.09,399860000
76125.93,76517.81,75872.04,75967.63,2799014118.65,551270000
76199.93,76367.78,75730.88,75852.8,2445431458.88,478290000
76049.97,76975.47,75973.23,76884.32,2842136310.45,525970000
77332.79,77845.47,77279.72,77791.6,2725570782.37,500830000
77991.45,78195.24,77702.69,77994.79,2735264472.11,522500000
78210.75,78293.82,77476.75,77643.18,2549201321.68,466030000
77867.13,78194.84,77447.94,77843.49,2799060496.15,503880000
77663.68,77753.91,77020.83,77053.54,3239547568.17,654520000
77141.68,77255.42,76010.4,76020.29,2927943022.01,573930000
76512,77745.24,76512,77670.75,2967724610.36,608620000
77654.56,77714.49,77014.11,77313.46,3083088456,669710000
77452.65,78136.13,77157.47,77915.89,3454190676.29,687860000
78856.15,79897.91,78781.2,79795.94,4677014051.88,899690000
79790.74,80087.06,79515.5,79756.44,3530890794.31,670750000
76243.51,76952.35,76148.33,76725.73,4633043326.44,883210000
76972.34,77483.51,76651.9,77160.67,3756612530.72,655950000
77273.8,77845.52,77216.04,77677.78,3518076056.91,682430000
77807.69,77857.31,76792.82,77076.8,3779748747.16,745850000
76682.82,76771.03,76170.66,76488.38,2996192091.06,543870000
76924.12,77444.76,76924.12,77225.39,3274411349.04,575350000
77326.61,77542.11,76899.12,77057.77,4815647634.6,856080000
76712.85,77970.77,76484.84,77853.65,4958956698.55,924600000
78191.39,78605.55,77842.34,77894.72,4093527825.87,765010000
78102.03,78500.4,77676.06,77975.99,3301901788.9,603580000
78296.85,78506.06,77682.75,77835.29,3639992310.31,808060000
77773.52,77889.55,77280.27,77643.59,4036497069.38,845210000
77903.57,78099.62,77146.46,77461.27,3791429339.65,828680000
77469.73,77602.2,76612.52,76810.31,4025160078.76,867790000
77091.31,77677.29,76756.51,77554.21,3183811988.74,738520000
77418.46,77675.58,76991.21,77437.58,3251922446.49,697140000
77796.29,78462.3,77796.29,78340.39,4238075504.85,867480000
78675.88,79277.56,78543.54,79209.85,3616437202.14,746070000
79355.32,79541.38,79061.55,79252.41,4143314604.12,745780000
79310.89,79335.26,78711.75,78843.66,2708243748.03,547190000
79242.08,80065.22,79204.51,79932.55,3473238027.78,587620000
79914.91,80290.93,79360.31,79433.31,3993894712.29,730630000
79492.59,79667,79023.84,79397.94,3625865801.94,792530000
79343.26,79492.54,78641.16,78739.17,3010336470.61,639710000
78593.06,78736.67,78071.36,78332.87,1564771316.3,312980000
78558.95,78861.13,78196.52,78536.17,2873478266.85,517850000
78801.98,78957,77376.53,77428.56,3592216766.19,736650000
77341.07,77611.94,77155.8,77171.59,2982401266.44,561760000
77324.88,77554.59,76612.34,76681.37,2815335681.64,587000000
75805.47,75992.23,74238.81,74267.17,4356138012.06,954160000
75201.51,75899.94,75201.51,75681.96,3816259944.19,693610000
75646.3,76413.32,75193.41,76367.79,4205926316.52,791300000
74561.69,76259.76,74509.21,76208.97,4543884053.74,1060000000
76881.12,77108.02,76360.36,76360.36,4095094625.43,832120000
76218,76427.78,75174.17,75174.17,3664280055.6,732590000
75397.12,75489.95,74292.46,74419.1,3454129172.44,692610000
74419.1,75301.97,74419.1,75150.56,3451864233.51,644200000
75150.56,75400.41,74419.8,74759.06,3383621562.06,605750000
74991.46,75671.61,74915.2,75136.22,3564125692.04,638520000
75136.22,75771.49,74507.19,75638.96,3680906297.85,642980000
75880.58,75937.65,75193.53,75543.57,2978523501.02,552840000
75543.57,76201.59,75433.5,75811.99,3016364856.87,549220000
75811.99,76155.05,74993.23,75036.9,2945024644.25,569760000
75036.9,75826.31,74110.4,74193.07,4511308276.27,992780000
74067.49,74595.55,73778.45,74363.45,2989986690.19,556710000
74999.68,75332.99,74907.16,74990.23,2638877322.83,518660000
74990.23,75118.49,74205.48,74205.48,2990577311.85,589920000
74205.48,74554.53,73635.82,73995.2,3123225226.03,628680000
74059.62,74077.52,72359.7,72519.85,3107615819.36,843860000
72657.68,73545.28,71792.96,73390.94,3597155691.52,780150000
73390.94,74167.6,73039.42,73599.7,3287094042.61,660800000
73599.7,75433.34,73599.7,75433.34,3856080237.37,722610000
75434.41,76123.78,75219.24,76030.78,3846086977.32,753910000
76030.78,76439.03,75125.49,75929.32,3681754204.28,798060000
76116.42,76177.14,75584.76,75727.28,2344970011.94,499010000
75347.13,76239.63,74924.6,76239.63,2845048071.33,582610000
76532.65,76999.79,76307.93,76995.27,3505256998.03,651580000
76995.27,77096.65,76465.16,76880.85,2710729181.17,482740000
76880.85,77678.59,76263.13,77678.59,3839506603.09,816970000
77678.59,77897.78,77433.36,77589.65,3161299950.35,625470000
77741.44,77927.24,77157.79,77157.79,2618304194.59,529740000
77009.42,77853.92,76910.07,77807.89,2705838403.26,513960000
77988.68,78188.91,77563.3,77619.47,2694227290.84,484430000
77739.96,77857.56,77265.04,77404.74,2582788048.31,549500000
77443.4,77577.05,76921.37,76972.15,1995339234.31,434430000
76972.15,77253,76972.15,77028.47,775491206.99,191840000
77028.47,77249.36,76608.26,76699.41,1492625312.01,355030000
76687.74,77549.13,76514.26,77547.71,2134789559.07,435770000
77547.71,77951.37,77464.7,77835.85,1779340114.97,405150000
77959.52,78371.86,77772.85,78138.66,1794303328.29,370370000
77907.2,77967.4,77580.77,77754.46,1724942004.97,316350000
77754.46,77937.59,76618.2,76618.2,3493215870.3,713320000
76618.2,77017.99,75845.68,76143.59,2649896093.55,597230000
76386.39,76808.59,75656.75,76386.3,3652945927.36,808890000
76259.87,77150.22,76145.05,77106.57,2722034330.18,512230000
76786.9,77634.9,76636.38,77394.44,2809886962.02,520440000
77195.79,77733.15,77141.69,77393.69,4322327659.19,771510000
77100.11,77806.91,76650.33,77666.58,4364585244.12,822200000
77992.42,81090.33,77899.73,80891.04,8141873026.52,1450000000
80783,81642.15,80358.94,81524.32,5925803805.28,1140000000
81662.45,82160.05,81345,81711.69,4656553419.4,835620000
82103.4,82540.91,81657.11,82362.77,5448269447.07,975380000
82510.83,82895.24,82119.44,82779.25,5368921363.66,1020000000
82964.1,83317.74,82028.44,82300.32,4601478212.73,914260000
82350.96,83261.99,81997.22,83067.15,4208739523.12,741000000
83429.51,83575.55,82899.81,83047.8,3729957809.67,742630000
83195.9,84262.23,82880.21,84207.89,5363901529.77,965620000
84129.38,84278.03,82811.15,83128.26,4394030288.54,849100000
83418.81,84025.3,82922.63,83826.54,4326544043.46,773820000
83578.96,84209.34,83441.56,83827.39,3276985553.51,710400000
83670.05,86279.77,83650.45,86237.54,6176780141.01,1120000000
86293.8,86717.05,85925.1,86295.72,5423508032.45,1060000000
86390.04,86920.13,86000.86,86847.96,4339599086.86,831300000
87166.87,87675.1,86819.3,87394.19,5257498076.42,1110000000
87343.04,88389.5,87047.45,88389.5,4529441732.46,956390000
89121.97,89537.82,87339.56,87357.86,5612298205.94,1110000000
87154.8,88075.33,86877.27,87476.73,4692606483.76,903160000
87598.98,88386.49,87316.37,88249.08,4619073798.89,870110000
88383.01,89005.1,87846.48,88830.21,5162099405.1,966200000
89119.9,89370.08,87318.54,87473.33,5115319321.82,1060000000
87731.52,88814.01,87528.57,88578.31,3675710459.99,753410000
88848.52,88870.62,87504.69,88082.21,5568662741.47,1000000000
88294.26,88539.94,87726.11,87881.97,4709981450.85,773420000
88246.07,88463.91,87997.5,88186.86,3694201762.86,641680000
88134.81,88998.41,88069.73,88830.41,3514358865.85,632410000
89458.72,89583.28,88467.94,88587.66,4259419451.84,709980000
88719.84,89282.6,88719.84,88965.14,3636182486.81,626720000
88833.26,89095.34,87467.14,88531.28,4110257652.69,705560000
88851.33,89270.75,88736.6,89138.37,3952959444.86,670740000
89201.95,89242.5,87892.67,88258.45,3814318374.4,638980000
88416.68,88547.27,87706.04,87765.41,2678506995.77,523020000
87740.99,88013.41,87244.99,87478.33,4071954832.46,848090000
87720.11,89344.06,87638.93,89320.25,5039264259.95,971900000
89460.06,90043.28,89417.38,89933.88,4430289690.21,835720000
89853.17,89879.78,89365.33,89722.05,3939860111.39,802510000
90065.15,91437.77,90065.15,91044.99,3994993027.94,743030000
91380.63,91422.22,90621.31,90813.61,4082255498.39,797350000
90881.17,90966.81,89136.4,89484.9,4839468989.85,895500000
89196.22,89493.67,88648.56,89002.56,3830709683.36,685160000
89331.33,89924.9,89324.34,89611.4,3351301090,578110000
89550.55,89674.56,88921.13,89429.73,3039970097.42,593540000
89572.51,89610.1,89094.66,89136.53,3368486385.92,641240000
89372.6,90013.81,89372.6,89445.55,3620329022.58,671080000
90348.34,90828.74,90137.77,90268.32,3878593496.36,740180000
90535.07,90843.67,90102.3,90491.39,4077498806.77,676950000
90261.59,90902.11,90132.06,90902.11,2923599622.48,597860000
91185.25,91497,90440.13,90606.46,4662208351.3,924360000
89982.4,90182.16,89277.36,89809.09,4132272500.88,867700000
90121.09,90193.63,89601.33,89764.11,3461570648.75,653080000
89869.45,90382.71,89657.41,90382.71,3093423677.18,559670000
90290.67,90390.33,89514.48,89695.05,3346810414.43,665980000
90134.82,90338.63,89846.39,90181.73,3515299193,631220000
89242.59,89504,88818.56,89269.72,4702259117.5,717200000
89427.71,89650.83,89112.87,89282.25,2917430026.92,562140000
89283.98,89573,88886.89,88947.4,3421276099.95,651920000
89020.47,89069.69,88576.96,88669.47,2542281158.39,461180000
88058.09,88752.85,87997.7,88612.55,3047200785.21,511850000
88199.29,89037.45,88129.92,89037.45,3570742237.05,639580000
88580.47,88895.98,88527.59,88679.04,3050097409.29,585240000
88364.3,88840.75,88351.21,88497.33,2966351338.19,597810000
88765.78,91343.07,88730.81,91240.45,5673853505.15,945490000
91303.97,91832.03,90836.38,90904.49,5191718835.3,839500000
91256.44,91542.83,90952.16,90952.16,3749159244.57,740100000
91200.73,91284.72,89735.59,89870.68,3690148082.14,703210000
89680.96,90566.02,89347.46,90063.69,2365981684.21,502360000
90731.33,90991.91,90052.4,90653.8,3480675476.86,675900000
90472.99,91982.28,90397.15,91373.78,4951719716.86,810230000
91582.84,91888.68,90434.32,90804.13,5778030519.49,947660000
91165.92,92116.57,91148.08,92039.38,4822747466.55,776140000
92651.7,92909.3,92326.5,92423.93,4323841703.53,719680000
92920.01,93802.81,92770.72,93802.81,4909634842,849440000
94217.43,94634.91,93188.15,94634.91,5169765057.39,933830000
94673.16,95038.98,94284.41,94522.34,5699291648.37,899690000
94698.43,95196.45,94207,94282.48,4615294198.53,761290000
94422.8,94965.2,93945.96,94655.31,4166379349.2,763380000
94994.04,95358.76,94312.01,94355.91,4514162828.48,723140000
94396.38,94665.22,93655.43,93862.74,4196538962.62,735870000
93706.99,94073.14,92999.81,93038.49,5211322487.26,788450000
93113.72,94106.76,93113.72,93928.39,5012285207.31,778150000
94332.63,94530.87,93717.21,93832.7,4954733291.82,815060000
93845.43,95347.51,93673.29,95323.38,5117078660.03,831360000
95114.65,96194.2,94968.76,96194.2,6317873518.47,971040000
96473.66,96491.03,95015.45,95114.06,5825154311.95,929870000
95286.52,95742.42,94684.37,94996.35,4422209535.72,781610000
95569.29,95824.57,95210.18,95587.75,4125926608.09,611000000
96013.55,96357.46,95716.13,96161.5,5369343850.5,894550000
95915.1,96629.15,95396.74,95724.95,6165029388.49,1140000000
95469.52,95628.39,94363.65,95147.34,4667482758.05,932460000
95855.32,96468.49,95855.32,96400.03,5000757005.54,914380000
96232.85,97776.33,96143.01,97717.48,5825363220.06,995760000
97733.36,98794.9,97700.71,98313.77,7163421499.3,1230000000
98200.89,98222.21,97393.69,97712.94,6663835619.03,1120000000
97734.44,97988.15,97177.54,97533.28,5368363356.05,877280000
97695.45,98181.79,97461.7,97725.95,2962241210.16,582830000
97830.33,97958.11,97146.88,97347.63,4393785846.84,869360000
97836,98444.35,97413.41,97541.58,6552752827.33,999670000
97853.78,97876.17,96925.86,97365.79,5015167499.07,804980000
98103.23,98867.9,97992.98,98867.9,4570261075.5,708490000
99150.46,99278.08,97859.55,98191.97,5505974106.57,930600000
98213.47,98556.57,97740.12,98331.54,4299881358.82,847940000
98449.33,98786.59,97469.8,97616.52,5246301598.78,997940000
97912.1,98050.22,97552.03,97977.54,3995902528.2,752090000
98404,99277.11,98404,98942.87,4611200605.64,815320000
98915.05,99707.33,98900.63,99442.11,4364884913.46,843140000
99742.14,100000.79,98887.99,99299.67,5136276812.94,962330000
99475.96,99920.84,99095.45,99636.27,5192019377.44,1040000000
99180.99,99262.63,98491.92,98737.01,4114112332.71,794800000
98757.7,99021.94,97930.19,98192.55,3547975923.77,637550000
98735.95,99332.13,98735.95,99332.13,3689472888.27,804960000
99665.69,99852.93,99041.78,99269.27,3403462983.44,720040000
99180.29,99651.89,98723.17,99390.12,3573571218.36,681970000
99800.73,100106.82,99507.85,100072.15,3711933665.65,677690000
100179.71,100265.64,99601.08,99638.65,3353486475,605430000
99439.14,100617.69,99418.58,100617.69,4261270799.46,803260000
100916.76,100990.54,100009.15,100190.32,4212856697.47,815420000
100032.47,100778.14,99825.56,100440.39,4093064934.23,769510000
